Equanimeous St Brown,WR,GBP,541
Jacob Eason,QB,IND,538
2022 Late 4th,PI,FA,517
Justice Hill,RB,BAL,507
Dan Arnold,TE,CAR,507
Boston Scott,RB,PHI,498
Quez Watkins,WR,PHI,491
Kyle Allen,QB,WAS,477
Benny Snell,RB,PIT,477
2023 Early 4th,PI,FA,468
KJ Hill,WR,LAC,467
Greg Ward,WR,PHI,452
Seth Williams,WR,DEN,452
Drew Sample,TE,CIN,439
Simi Fehoko,WR,DAL,435
Trayveon Williams,RB,CIN,415
2021 Late 4th,PI,FA,413
Kelvin Harmon,WR,WAS,412
Steven Sims,WR,WAS,412
Sage Surratt,WR,DET,408
Shi Smith,WR,CAR,407
Jace Sternberger,TE,GBP,400
Andy Isabella,WR,ARI,390
Travis Homer,RB,SEA,387
John Ross,WR,NYG,382
Adam Humphries,WR,WAS,381
Jerick McKinnon,RB,KCC,381
Devontae Booker,RB,NYG,377
Foster Moreau,TE,LVR,375
2023 Late 4th,PI,FA,375
Thaddeus Moss,TE,CIN,345
Kenny Yeboah,TE,NYJ,341
Darwin Thompson,RB,KCC,330
Pooka Williams,RB,CIN,321
CJ Uzomah,TE,CIN,306
Devin Funchess,WR,GBP,301
Brycen Hopkins,TE,LAR,285
Jack Doyle,TE,IND,284
Joe Reed,WR,LAC,283
Braxton Berrios,WR,NYJ,279
Matt Breida,RB,BUF,270
Olabisi Johnson,WR,MIN,267
Antonio Callaway,WR,KCC,263
Jalen Camp,WR,JAC,258
Randall Cobb,WR,HOU,256
Kalen Ballage,RB,PIT,250
Todd Gurley,RB,FA,244
Jeremy McNichols,RB,TEN,239
Josh Adams,RB,NYJ,238
Royce Freeman,RB,DEN,238
Mason Rudolph,QB,PIT,233
Jacoby Brissett,QB,MIA,223
Jordan Akins,TE,HOU,219
Chris Conley,WR,HOU,213
Isaiah Coulter,WR,HOU,207
Jordan Wilkins,RB,IND,203
Devin Asiasi,TE,NEP,188
Riley Ridley,WR,CHI,163
Jaylen Samuels,RB,PIT,142
DeSean Jackson,WR,LAR,110
Jordan Thomas,TE,IND,103
Brian Hill,RB,TEN,63
KeeSean Johnson,WR,ARI,39
Carlos Hyde,RB,JAC,27
2022 1st,PI,NA,5160
2022 2nd,PI,NA,3276
2022 3rd,PI,NA,1468
2022 4th,PI,NA,654
2023 1st,PI,NA,5121
2023 2nd,PI,NA,3139
2023 3rd,PI,NA,1402
2023 4th,PI,NA,487
