Sony Michel,RB,NEP,1284
Marquez Valdes-Scantling,WR,GBP,1274
Collin Johnson,WR,JAC,1272
Hunter Renfrow,WR,LVR,1260
Travis Fulgham,WR,PHI,1256
Rob Gronkowski,TE,TBB,1221
Todd Gurley,RB,ATL,1175
John Brown,WR,BUF,1121
Dalton Schultz,TE,DAL,1065
Josh Reynolds,WR,LAR,1064
Antonio Gandy-Golden,WR,WAS,1064
Keke Coutee,WR,HOU,1058
Chris Herndon,TE,NYJ,1041
Eric Ebron,TE,PIT,1033
Joshua Kelley,RB,LAC,978
2022 Late 3rd,PI,FA,976
Darrynton Evans,RB,TEN,933
Mo Alie-Cox,TE,IND,922
Keelan Cole,WR,JAC,904
Devin Duvernay,WR,BAL,884
Breshad Perriman,WR,NYJ,872
Zach Pascal,WR,IND,854
Wayne Gallman,RB,NYG,844
Albert Okwuegbunam,TE,DEN,844
Jacob Eason,QB,IND,838
Justin Jackson,RB,LAC,826
Tre'Quan Smith,WR,NOS,823
Jalen Guyton,WR,LAC,815
Andy Isabella,WR,ARI,810
Anthony Firkser,TE,TEN,798
Damien Williams,RB,KCC,795
Ryan Fitzpatrick,QB,MIA,780
2021 Mid 4th,PI,FA,774
2021 Early 4th,PI,FA,759
Boston Scott,RB,PHI,759
Jamycal Hasty,RB,SFO,758
Dwayne Haskins,QB,PIT,755
Sammy Watkins,WR,KCC,754
Donald Parham,TE,LAC,745
Kerryon Johnson,RB,DET,732
2022 Mid 4th,PI,FA,716
JJ Taylor,RB,NEP,712
Steven Sims,WR,WAS,708
Eno Benjamin,RB,ARI,701
Hunter Bryant,TE,DET,692
Darrel Williams,RB,KCC,689
Greg Ward,WR,PHI,686
Josh Oliver,TE,JAC,677
James White,RB,NEP,666
Nick Foles,QB,CHI,651
Kendrick Bourne,WR,SFO,642
Miles Boykin,WR,BAL,640
Demarcus Robinson,WR,KCC,638
Will Dissly,TE,SEA,638
Le'Veon Bell,RB,KCC,630
Giovani Bernard,RB,CIN,620
Emmanuel Sanders,WR,NOS,619
Auden Tate,WR,CIN,607
Jalen Hurd,WR,SFO,600
Dede Westbrook,WR,JAC,596
Dan Arnold,TE,ARI,589
Ian Thomas,TE,CAR,588
Cam Sims,WR,WAS,588
Andy Dalton,QB,DAL,584
Kyle Allen,QB,WAS,584
Marquez Callaway,WR,NOS,563
Equanimeous St Brown,WR,GBP,561
Ty Johnson,RB,NYJ,558
Ito Smith,RB,ATL,557
Devin Asiasi,TE,NEP,555
Duke Johnson,RB,HOU,551
Latavius Murray,RB,NOS,550
2022 Early 4th,PI,FA,546
Jarrett Stidham,QB,NEP,529
Jace Sternberger,TE,GBP,514
Justice Hill,RB,BAL,510
KJ Hill,WR,LAC,507
Drew Sample,TE,CIN,506
Tyrell Williams,WR,LVR,505
Jacoby Brissett,QB,IND,503
Matt Breida,RB,MIA,502
Trayveon Williams,RB,CIN,497
Nick Mullens,QB,SFO,497
David Moore,WR,SEA,495
Brian Hill,RB,ATL,495
Foster Moreau,TE,LVR,493
Isaiah Hodgins,WR,BUF,492
Quez Watkins,WR,PHI,489
AJ Green,WR,CIN,477
Darwin Thompson,RB,KCC,476
Jaylen Samuels,RB,PIT,471
2021 Late 4th,PI,FA,470
Golden Tate,WR,NYG,470
Olamide Zaccheaus,WR,ATL,464
Bryce Love,RB,WAS,455
John Ross,WR,CIN,450
Jerick McKinnon,RB,SFO,445
Malcolm Brown,RB,LAR,437
Kalen Ballage,RB,LAC,434
Thaddeus Moss,TE,WAS,429
Travis Homer,RB,SEA,427
Justin Watson,WR,TBB,424
Braxton Berrios,WR,NYJ,413
Brycen Hopkins,TE,LAR,413
Riley Ridley,WR,CHI,406
Royce Freeman,RB,DEN,401
Alex Smith,QB,WAS,401
Tevin Coleman,RB,SFO,399
Adam Humphries,WR,TEN,393
2022 Late 4th,PI,FA,389
Olabisi Johnson,WR,MIN,386
JJ Arcega-Whiteside,WR,PHI,385
Ryquell Armstead,RB,JAC,380
Josh Rosen,QB,SFO,374
Trey Burton,TE,IND,371
Carlos Hyde,RB,SEA,370
Jake Fromm,QB,BUF,369
Devine Ozigbo,RB,JAC,365
Kahale Warring,TE,HOU,360
KeeSean Johnson,WR,ARI,358
Mason Rudolph,QB,PIT,358
Tyrod Taylor,QB,LAC,356
DaeSean Hamilton,WR,DEN,344
Jacob Hollister,TE,SEA,338
Cameron Brate,TE,TBB,337
Jared Cook,TE,NOS,336
Jakeem Grant,WR,MIA,333
Kelvin Harmon,WR,WAS,324
Isaiah Coulter,WR,HOU,324
Jordan Wilkins,RB,IND,323
Devin Funchess,WR,GBP,321
Dalton Keene,TE,NEP,320
Jordan Howard,RB,PHI,313
CJ Uzomah,TE,CIN,312
Jeremy McNichols,RB,TEN,308
Chris Conley,WR,JAC,304
Jordan Reed,TE,SFO,299
Damiere Byrd,WR,NEP,297
Zay Jones,WR,LVR,294
Byron Pringle,WR,KCC,292
Joe Reed,WR,LAC,282
Gary Jennings,WR,IND,281
Samaje Perine,RB,CIN,280
Chad Hansen,WR,HOU,277
Devontae Booker,RB,LVR,274
D'Ernest Johnson,RB,CLE,271
Kenny Stills,WR,BUF,269
Jalen Richard,RB,LVR,267
Jake Luton,QB,JAC,257
Jordan Akins,TE,HOU,255
Mark Ingram,RB,FA,249
Randall Cobb,WR,HOU,245
Malcolm Perry,RB,MIA,242
Dare Ogunbowale,RB,JAC,241
Jack Doyle,TE,IND,239
Hakeem Butler,WR,PHI,239
Bo Scarbrough,RB,SEA,233
Ty Montgomery,RB,NOS,232
Alex Collins,RB,SEA,230
Richie James,WR,SFO,225
Elijah Holyfield,RB,PHI,223
Cordarrelle Patterson,WR,CHI,221
Julian Edelman,WR,NEP,221
Javon Wims,WR,CHI,218
Dante Pettis,WR,NYG,212
Trent Taylor,WR,SFO,211
PJ Walker,QB,CAR,203
Albert Wilson,WR,MIA,195
Ricky Seals-Jones,TE,KCC,192
Corey Clement,RB,PHI,190
Adam Shaheen,TE,MIA,187
Josiah Deguara,TE,GBP,187
Qadree Ollison,RB,ATL,185
Dontrell Hilliard,RB,HOU,184
Rex Burkhead,RB,NEP,183
Peyton Barber,RB,WAS,183
Josh Adams,RB,NYJ,179
James Proche,WR,BAL,175
Willie Snead,WR,BAL,174
John Kelly,RB,CLE,174
Will Grier,QB,CAR,173
Chris Thompson,RB,JAC,172
Trey Quinn,WR,LVR,160
Maxx Williams,TE,ARI,160
Geoff Swaim,TE,TEN,158
Kyle Rudolph,TE,MIN,152
Allen Hurns,WR,MIA,151
Phillip Dorsett,WR,SEA,150
Alshon Jeffery,WR,PHI,146
TJ Yeldon,RB,BUF,146
Ryan Finley,QB,CIN,142
D'Onta Foreman,RB,TEN,142
David Sills,WR,NYG,139
Lil'Jordan Humphrey,WR,NOS,138
Laquon Treadwell,WR,ATL,134
Deon Cain,WR,BAL,129
Dwayne Washington,RB,NOS,124
Marquise Goodwin,WR,PHI,122
Greg Dortch,WR,ATL,120
DeAndre Washington,RB,MIA,116
Keelan Doss,WR,LVR,115
Mohamed Sanu,WR,DET,110
Jordan Thomas,TE,IND,102
Jimmy Graham,TE,CHI,99
Dexter Williams,RB,GBP,99
Taywan Taylor,WR,CLE,91
Dion Lewis,RB,NYG,91
Adrian Peterson,RB,DET,86
Emanuel Hall,WR,WAS,85
Elijah McGuire,RB,MIA,80
Tyler Eifert,TE,JAC,76
Danny Amendola,WR,DET,75
Caleb Wilson,TE,PHI,60
Devonta Freeman,RB,FA,58
CJ Beathard,QB,SFO,51
DeSean Jackson,WR,PHI,50
Chris Warren,RB,LVR,41
Chris Moore,WR,BAL,39
Jake Butt,TE,DEN,33
Easton Stick,QB,LAC,28
Taylor Gabriel,WR,FA,21
Larry Fitzgerald,WR,ARI,20
Josh Doctson,WR,NYJ,15
Rodney Anderson,RB,FA,11
Darren Fells,TE,HOU,10
Case Keenum,QB,CLE,7
